Year,Class_Name,Rank,Author_Name,Final_Score,Total_Papers,Paper_List_Details
2022,재료·에너지공학,3,유성훈,0.0456,5,"[공중합 아라미드 중합체의 점도에 따른 기격습식 방사구금 유동 해석 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)
--------------------------------
[사출 성형공정 압력에 따른 PA6/GF 복합재료의 물리적 특성 및 성능 예측 시뮬레이션에 관한 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)
--------------------------------
[폴리에틸렌 기반 자기강화복합재료의 성형성 및 기계적 특성에 따른 최적 제직형상 수치해석적 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)
--------------------------------
[ABS/PC/POE 열가소성 복합재료의 특성평가 및 시뮬레이션을 통한 물리적 성능 예측 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)
--------------------------------
[열팽창성 그래파이트 함량에 따른 고탄성 도료 소재의 특성 분석 및 비선형 재료모델을 활용한 물성 예측 시뮬레이션 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)"
2022,재료·에너지공학,4,박종수,0.0304,2,"[사출 성형공정 압력에 따른 PA6/GF 복합재료의 물리적 특성 및 성능 예측 시뮬레이션에 관한 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)
--------------------------------
[ABS/PC/POE 열가소성 복합재료의 특성평가 및 시뮬레이션을 통한 물리적 성능 예측 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)"
2022,재료·에너지공학,5,안지환,0.0294,5,"[Carbon Mineralization Integrated Alkali Activation for Eco-Friendly Enrichment of Rare Earth Elements from Circulating Fluidized Bed Fly Ash]
   └ 학회: 한국에너지학회 (IF: 0.46)
--------------------------------
[전열밀폐식 X-L 파이프 보일러 난방장치의 열매체 충진율 해석]
   └ 학회: 한국에너지학회 (IF: 0.46)
--------------------------------
[Precipitated Calcium Carbonate as a Filler Material for Polymer : A Review]
   └ 학회: 한국에너지학회 (IF: 0.46)
--------------------------------
[Inhibition of Total Nitrogen Loss in Urine through Integrated Alkali Stabilization and Carbonation]
   └ 학회: 한국에너지학회 (IF: 0.46)
--------------------------------
[Acid Mine Drainage Treatment by Potential Carbon Mineralization: A Step Toward a Circular Economy]
   └ 학회: 한국에너지학회 (IF: 0.46)"
2022,재료·에너지공학,6,성민아,0.0294,1,"[사회연결망분석을 활용한 에너지시스템통합 및 섹터커플링 연구 동향 비교 분석]
   └ 학회: 한국에너지학회 (IF: 0.46)"
2022,재료·에너지공학,7,이원용,0.0294,1,"[사회연결망분석을 활용한 에너지시스템통합 및 섹터커플링 연구 동향 비교 분석]
   └ 학회: 한국에너지학회 (IF: 0.46)"
2022,재료·에너지공학,8,남수연,0.0294,1,"[복합화력 중압 및 저압 증기터빈의 최적 입구압력 선정]
   └ 학회: 한국에너지학회 (IF: 0.46)"
2022,재료·에너지공학,9,이민화,0.0294,1,"[복합화력 중압 및 저압 증기터빈의 최적 입구압력 선정]
   └ 학회: 한국에너지학회 (IF: 0.46)"
2022,재료·에너지공학,10,김민성,0.0277,1,"[사출 성형공정 압력에 따른 PA6/GF 복합재료의 물리적 특성 및 성능 예측 시뮬레이션에 관한 연구]
   └ 학회: 한국염색가공학회 (IF: 0.39)"
2022,전기전자공학,1,이지형,0.6996,3,"[데이터 증강으로 강화된 Aug-TNE(Text to Node Embedding)을 활용한 감성분석]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Unlabeled 데이터의 의사 라벨을 활용한 약지도 의미론적 이미지 분할]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[모델 발산을 억제하는 연합학습 프레임워크]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
2022,전기전자공학,2,강재모,0.5906,4,"[YOLO 기반 금속 외관 결함영역 검출]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[AMFM : 금속 외관 결함의 준지도 분류에 특화된 AugMix 기반 FixMatch 알고리즘]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Exponential NMS : 금속 외관의 오탐 성능 개선을 위한 효과적인 바운딩 박스 중첩 억제 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[머신러닝 기반 금속외관 결함 검출 비교 분석]
   └ 학회: 한국정보통신학회 (IF: 0.55)"
2022,전기전자공학,3,오하영,0.5699,10,"[주가 예측 모델에서의 분할 예측을 통한 성능향상 탐구]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[딥러닝 텍스트 요약 모델의 데이터 편향 문제 해결을 위한 학습 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[한국어 및 영어 이미지 캡션이 가능한 범용적 모델 및 목적에 맞는 텍스트를 생성해주는 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[얼굴 인식과 Pyautogui 마우스 제어 기반의 비접촉식 입력 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[온라인 쇼핑몰 데이터를 이용한 개인화 추천 모델 성능 비교 분석]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[이기종 머신러닝기법을 활용한 KOSPI200 옵션변동성 예측]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[의료 산업에 있어 현대인의 비대면 의학 상담에 대한 관심도 분석 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[유사도를 활용한 맞춤형 보험 추천 시스템]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[사용자 입력 문장에서 우울 관련 감정 탐지]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[소셜 미디어(SNS) 데이터 증강을 활용한 효과적인 여론조사 예측 모델 분석]
   └ 학회: 한국정보통신학회 (IF: 0.55)"
2022,전기전자공학,4,장경식,0.5589,4,"[BiLSTM 모델과 형태소 자질을 이용한 서술어 인식 방법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[RGB-D 영상을 이용한 Fusion RetinaNet 기반 얼굴 검출 방법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[Biaffine Average Attention 모델을 이용한 의미역 결정]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[A Study on Marker-based Detection Method of Object Position using Perspective Projection]
   └ 학회: 한국정보통신학회JICCE (IF: 0.55)"
2022,전기전자공학,5,남충현,0.5472,3,"[BiLSTM 모델과 형태소 자질을 이용한 서술어 인식 방법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[RGB-D 영상을 이용한 Fusion RetinaNet 기반 얼굴 검출 방법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[Biaffine Average Attention 모델을 이용한 의미역 결정]
   └ 학회: 한국정보통신학회 (IF: 0.55)"
2022,전기전자공학,6,신영학,0.5348,2,"[딥러닝기반 대장내시경 용종 검출에서 작은 용종의 검출 성능분석 및 성능향상 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[딥러닝 기반 토마토 잎 병충해 분류 및 시각화를 위한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
2022,전기전자공학,7,이세훈,0.534,3,"[YOLO 기반 금속 외관 결함영역 검출]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[AMFM : 금속 외관 결함의 준지도 분류에 특화된 AugMix 기반 FixMatch 알고리즘]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Exponential NMS : 금속 외관의 오탐 성능 개선을 위한 효과적인 바운딩 박스 중첩 억제 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
2022,전기전자공학,8,강성환,0.534,3,"[YOLO 기반 금속 외관 결함영역 검출]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[AMFM : 금속 외관 결함의 준지도 분류에 특화된 AugMix 기반 FixMatch 알고리즘]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Exponential NMS : 금속 외관의 오탐 성능 개선을 위한 효과적인 바운딩 박스 중첩 억제 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
2022,전기전자공학,9,신요섭,0.534,3,"[YOLO 기반 금속 외관 결함영역 검출]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[AMFM : 금속 외관 결함의 준지도 분류에 특화된 AugMix 기반 FixMatch 알고리즘]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Exponential NMS : 금속 외관의 오탐 성능 개선을 위한 효과적인 바운딩 박스 중첩 억제 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
2022,전기전자공학,10,박대진,0.5227,7,"[비정상심박 검출을 위해 영상화된 심전도 신호를 이용한 비교학습 기반 딥러닝 알고리즘]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[경량화된 임베디드 시스템에서 의미론적인 픽셀 분할 마스킹을 이용한 효율적인 영상 객체 인식 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[폴링기반 통신 시스템을 위한 에너지 인지적인 동적 주파수 조절 알고리즘]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[경량형 임베디드 프로세서를 위한 라이다 거리 기반 클러스터링 기법을 활용한 의미론적 물체 인식]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[레지스터 전달 수준 설계단계에서 사전 클럭트리합성 가능여부 판단을 위한 경량화된 클럭트리 재구성 방법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[에지 클라우드 협동 이미지 처리기반 메타버스에서 스트리밍 가능한 저전력 AI 소프트웨어의 런타임 실행]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[온칩 컨볼루션 가속기를 포함한 대칭적 버퍼 기반 액티브 노이즈 캔슬러의 경량화된 FPGA 구현]
   └ 학회: 한국정보통신학회 (IF: 0.55)"
2022,조선해양공학,1,윤현규,0.0542,4,"[X타 수중함의 유도·제어시스템 설계]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[Study on Pure Roll Test of a Ship Using CFD Simulation]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[Changes in the Hydrodynamic Characteristics of Ships During Port Maneuvers]
   └ 학회: 한국해양공학회 (IF: 0.43)
--------------------------------
[Experimental Study on Application of an Optical Sensor to Measure Mooring-Line Tension in Waves]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,2,Woo-Dong Lee,0.0493,2,"[Numerical Analyses on the Formation, Propagation, and Deformation of Landslide Tsunami Using LS-DYNA and NWT]
   └ 학회: 한국해양공학회 (IF: 0.43)
--------------------------------
[Review on Applications of Machine Learning in Coastal and Ocean Engineering]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,3,전명준,0.0448,2,"[X타 수중함의 유도·제어시스템 설계]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[Changes in the Hydrodynamic Characteristics of Ships During Port Maneuvers]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,4,WangGook Lee,0.0448,1,"[Change in Turning Ability According to the Side Fin Angle of a Ship Based on a Mathematical Model]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,5,김상현,0.0448,1,"[Change in Turning Ability According to the Side Fin Angle of a Ship Based on a Mathematical Model]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,6,DooJin Jung,0.0448,1,"[Change in Turning Ability According to the Side Fin Angle of a Ship Based on a Mathematical Model]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,7,Sooyeon Kwon,0.0448,1,"[Change in Turning Ability According to the Side Fin Angle of a Ship Based on a Mathematical Model]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,8,Thi Loan Mai,0.0448,1,"[Changes in the Hydrodynamic Characteristics of Ships During Port Maneuvers]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,9,Anh Khoa Vo,0.0448,1,"[Changes in the Hydrodynamic Characteristics of Ships During Port Maneuvers]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,조선해양공학,10,Taeyoon Kim,0.0314,1,"[Review on Applications of Machine Learning in Coastal and Ocean Engineering]
   └ 학회: 한국해양공학회 (IF: 0.43)"
2022,컴퓨터학,1,김동회,2.3912,4,"[기존 SARIMA와 GRU를 결합하는 새로운 하이브리드 단기 기상 데이터 예측 방법 제안]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)
--------------------------------
[MFCC 기반 환경음 분류 CNN에서 커널 사이즈와 풀링 레이어에 의한 성능분석]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)
--------------------------------
[딥러닝을 이용한 청각장애인 위험방지 및 STT 서비스의 통합 플랫폼 구현]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)
--------------------------------
[음질 개선을 위한 새로운 활성함수와 데이터 전처리를 가진 4단계 U-Net 신경망 제안]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)"
2022,컴퓨터학,2,정윤아,1.5021,2,"[MFCC 기반 환경음 분류 CNN에서 커널 사이즈와 풀링 레이어에 의한 성능분석]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)
--------------------------------
[딥러닝을 이용한 청각장애인 위험방지 및 STT 서비스의 통합 플랫폼 구현]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.48)"
