Source URL,Author Name,Author ID
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11954560,이종훈,632535790
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913231,홍용근,943914321
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913231,박진효,952575163
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913233,차경애,517013804
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826419,조민영,635820350
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826419,이재형,447393077
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757531,오건택,587349829
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757529,정명석,819202831
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757529,이주연,717881806
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757529,박신철,978364933
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757528,박현준,115668406
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757528,이선영,520221477
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826418,변재연,191627444
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826418,김보경,123647866
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757530,황혜미,962111714
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757524,이세원,491495869
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757527,김연국,470770820
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757527,이성우,774578382
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757526,이태원,978856150
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11757526,홍태호,823058393
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826419,김진수,425401696
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,최지원,966726393
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,박선용,333785845
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826420,이중희,325952084
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913232,김근환,575699284
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11913232,류창수,674133347
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826430,편제범,960671773
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11826430,조지훈,573921825
